Date: Thu, Apr 09, 2020 11:23 AM; User: wsLu; Sample: AO08N15M_IVRT

Force G mode: None
Force S mode: AWG:IDC	Force S Rser (Max I): 100Mohm - 20nA
Attn: 1.000000E+0; DL1201 gain: 100; Voff (V): 0.000000E+0;
I bias (A): 1.000000E-10 Coil range (A): 2.000000E-3; Coil factor (G/A): 580

Sense mode: HP:IDC/DL1201; DUT Z setting: >10Gohm
tf stb (ms): 500; ts stb (ms): 50; ts itr (ms): 10; #s itr: 1

SetpG file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\MRmL0d96mA-P0d68t0d96mS5u_57d.txt
SetpS file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\IVnR10nA-PN10nS2n_20d.txt

Note:
1. Pin assignment:2ba,7b8a
2. HP34401 fast 6 digit
3. DL1201 preamp, HPF DC, LPF 3Hz; DC coupled, line power



!DATASTR!
Time	T1	T2	T5	T6	T8	IG	IS	V1	SD1	V2	SD2	Rcali
(min)	(K)	(K)	(K)	(K)	(K)	(A)	(A)	(V)	(V)	(V)	(V)	(ohm)
1.20174E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	0.00000E+0	5.74858E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.05517E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	2.00000E-9	6.29053E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.83528E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	4.00000E-9	6.82604E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
6.77372E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	6.00000E-9	7.34364E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.62216E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	8.00000E-9	7.87939E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.05023E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	1.00000E-8	8.41829E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.22740E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	8.00000E-9	7.89697E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.41975E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	6.00000E-9	7.35889E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.59926E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	4.00000E-9	6.84267E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.78210E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	2.00000E-9	6.31468E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.96645E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	0.00000E+0	5.78499E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.14812E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-2.00000E-9	5.24012E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.33563E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-4.00000E-9	4.70542E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.52881E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-6.00000E-9	4.18881E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.71016E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-8.00000E-9	3.65825E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.88233E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-1.00000E-8	3.12165E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.06784E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-8.00000E-9	3.64040E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.24719E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-6.00000E-9	4.16864E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.43320E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-4.00000E-9	4.68659E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.61187E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	-2.00000E-9	5.21036E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.79522E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	0.00000E+0	5.73016E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
